DEBUG 2018-10-12 01:29:15,584 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2018-10-12 01:29:15,672 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:15,672 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:15,672 [1    ] o.Configuration.LanguageManagementConfig - Converted EricABP (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:15,672 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:16,073 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: EricABP.EntityFrameworkCore.EricABPDbContext, EricABP.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:17,237 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2018-10-12 01:29:17,446 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2018-10-12 01:29:17,502 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2018-10-12 01:29:17,528 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: EricABP
DEBUG 2018-10-12 01:29:17,561 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2018-10-12 01:29:17,750 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2018-10-12 01:29:17,801 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 10 classes define auto mapping attributes
DEBUG 2018-10-12 01:29:17,801 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2018-10-12 01:29:17,808 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Users.Dto.CreateUserDto
DEBUG 2018-10-12 01:29:17,808 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Users.Dto.UserDto
DEBUG 2018-10-12 01:29:17,809 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-10-12 01:29:17,809 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-10-12 01:29:17,809 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.CreateRoleDto
DEBUG 2018-10-12 01:29:17,809 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.PermissionDto
DEBUG 2018-10-12 01:29:17,809 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.RoleDto
DEBUG 2018-10-12 01:29:17,810 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-10-12 01:29:17,810 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.MultiTenancy.Dto.TenantDto
INFO  2018-10-12 01:29:25,132 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 DEBUG http://localhost:21021/  0
INFO  2018-10-12 01:29:25,132 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2018-10-12 01:29:25,132 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2018-10-12 01:29:25,132 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2018-10-12 01:29:25,247 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 127.4487ms 200 
WARN  2018-10-12 01:29:25,357 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,357 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,357 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,369 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,370 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,371 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,701 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,703 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:29:25,714 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 597.8535ms 404 
INFO  2018-10-12 01:29:25,734 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 616.8417ms 200 text/html
INFO  2018-10-12 01:29:25,735 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 616.8374ms 200 text/html
INFO  2018-10-12 01:29:25,824 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
INFO  2018-10-12 01:29:25,835 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
WARN  2018-10-12 01:29:25,859 [6    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,863 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,866 [6    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,878 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:29:25,882 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
WARN  2018-10-12 01:29:25,885 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:25,889 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:29:25,915 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-standalone-preset.js was not modified
INFO  2018-10-12 01:29:25,917 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-bundle.js was not modified
INFO  2018-10-12 01:29:25,919 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui.css was not modified
INFO  2018-10-12 01:29:25,937 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 113.5667ms 304 application/javascript
INFO  2018-10-12 01:29:25,939 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 107.7857ms 304 application/javascript
INFO  2018-10-12 01:29:25,942 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 107.9078ms 304 text/css
INFO  2018-10-12 01:29:26,442 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
WARN  2018-10-12 01:29:26,445 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:29:26,448 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:29:26,746 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 303.5794ms 200 application/json;charset=utf-8
DEBUG 2018-10-12 01:29:55,996 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-10-12 01:29:56,123 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2018-10-12 01:29:56,148 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.Web.Host.Startup.EricABPWebHostModule, EricABP.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,152 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EricABPWebCoreModule, EricABP.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,152 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EricABPApplicationModule, EricABP.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,153 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EricABPCoreModule, EricABP.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,153 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,153 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,153 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,154 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,154 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EntityFrameworkCore.EricABPEntityFrameworkModule, EricABP.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,155 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,155 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,155 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,156 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,156 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,156 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:56,160 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2018-10-12 01:29:56,246 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:56,246 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:56,246 [1    ] o.Configuration.LanguageManagementConfig - Converted EricABP (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:56,246 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:29:56,665 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: EricABP.EntityFrameworkCore.EricABPDbContext, EricABP.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:29:57,669 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2018-10-12 01:29:57,877 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2018-10-12 01:29:57,971 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2018-10-12 01:29:57,997 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: EricABP
DEBUG 2018-10-12 01:29:58,051 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2018-10-12 01:29:58,252 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2018-10-12 01:29:58,303 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 10 classes define auto mapping attributes
DEBUG 2018-10-12 01:29:58,303 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2018-10-12 01:29:58,309 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Users.Dto.CreateUserDto
DEBUG 2018-10-12 01:29:58,310 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Users.Dto.UserDto
DEBUG 2018-10-12 01:29:58,310 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-10-12 01:29:58,310 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-10-12 01:29:58,310 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.CreateRoleDto
DEBUG 2018-10-12 01:29:58,311 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.PermissionDto
DEBUG 2018-10-12 01:29:58,311 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.RoleDto
DEBUG 2018-10-12 01:29:58,311 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-10-12 01:29:58,312 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.MultiTenancy.Dto.TenantDto
INFO  2018-10-12 01:30:05,322 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2018-10-12 01:30:05,322 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 DEBUG http://localhost:21021/  0
INFO  2018-10-12 01:30:05,322 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2018-10-12 01:30:05,427 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 114.6258ms 200 
WARN  2018-10-12 01:30:05,542 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:05,542 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:05,544 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:30:05,545 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:30:05,910 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:05,912 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:30:05,926 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 616.344ms 404 
INFO  2018-10-12 01:30:05,948 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 638.595ms 200 text/html
INFO  2018-10-12 01:30:06,023 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2018-10-12 01:30:06,025 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
INFO  2018-10-12 01:30:06,028 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
WARN  2018-10-12 01:30:06,034 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:06,039 [6    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:06,043 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:30:06,046 [6    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:30:06,048 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:06,055 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:30:06,092 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-bundle.js was not modified
INFO  2018-10-12 01:30:06,093 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-standalone-preset.js was not modified
INFO  2018-10-12 01:30:06,095 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui.css was not modified
INFO  2018-10-12 01:30:06,117 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 100.8868ms 304 text/css
INFO  2018-10-12 01:30:06,119 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 78.6594ms 304 application/javascript
INFO  2018-10-12 01:30:06,120 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 103.218ms 304 application/javascript
INFO  2018-10-12 01:30:06,612 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
WARN  2018-10-12 01:30:06,614 [6    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:30:06,617 [6    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:30:07,006 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 394.2878ms 200 application/json;charset=utf-8
DEBUG 2018-10-12 01:32:12,231 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-10-12 01:32:12,327 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2018-10-12 01:32:12,364 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.Web.Host.Startup.EricABPWebHostModule, EricABP.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,367 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EricABPWebCoreModule, EricABP.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,367 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EricABPApplicationModule, EricABP.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,368 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EricABPCoreModule, EricABP.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,368 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,369 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,369 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,370 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,370 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EricABP.EntityFrameworkCore.EricABPEntityFrameworkModule, EricABP.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,370 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,371 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,371 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,371 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,371 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,372 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=3.8.3.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:12,376 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2018-10-12 01:32:12,467 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:32:12,467 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:32:12,467 [1    ] o.Configuration.LanguageManagementConfig - Converted EricABP (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:32:12,467 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-10-12 01:32:12,828 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: EricABP.EntityFrameworkCore.EricABPDbContext, EricABP.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-10-12 01:32:13,746 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2018-10-12 01:32:13,953 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2018-10-12 01:32:14,009 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2018-10-12 01:32:14,036 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: EricABP
DEBUG 2018-10-12 01:32:14,071 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2018-10-12 01:32:14,261 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2018-10-12 01:32:14,322 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 10 classes define auto mapping attributes
DEBUG 2018-10-12 01:32:14,322 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2018-10-12 01:32:14,331 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Users.Dto.CreateUserDto
DEBUG 2018-10-12 01:32:14,332 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Users.Dto.UserDto
DEBUG 2018-10-12 01:32:14,333 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-10-12 01:32:14,334 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-10-12 01:32:14,334 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.CreateRoleDto
DEBUG 2018-10-12 01:32:14,334 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.PermissionDto
DEBUG 2018-10-12 01:32:14,334 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.Roles.Dto.RoleDto
DEBUG 2018-10-12 01:32:14,335 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-10-12 01:32:14,335 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - EricABP.MultiTenancy.Dto.TenantDto
INFO  2018-10-12 01:32:21,130 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2018-10-12 01:32:21,130 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
